TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10.0,TpsRandomic + IndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15.0,TpsRandomic + IndividualEstimated_INR + -15.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10.0,TpsRandomic + CumulativeIndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15.0,TpsRandomic + CumulativeIndividualEstimated_INR + -15.0
-7.24691571879948,-6.9240295374029035,-7.24691571879948,-11.51950638739266,-7.24691571879948,-19.36689972912278,-7.24691571879948,-16.92860366424285,-12.426038918169981,-17.17551893973314,-16.041783607013304,-15.493400424360326
-18.399279080226034,-4.36667641890107,-18.399279080226034,-15.725543485519548,-18.399279080226034,-7.96946432818409,-18.399279080226034,-23.01740778618469,-18.399279080226034,-12.335964929958195,-18.399279080226034,-12.70792585639664
-19.759483222158515,-13.151480503581102,-19.759483222158515,-13.210041253788349,-19.759483222158515,-17.19341860847085,-19.759483222158515,-8.072148056666732,-19.759483222158515,-30.474183655818035,-19.14680389507514,-20.384473212072983
-17.938653163596864,-5.260009683269814,-17.938653163596864,-6.939245779712433,-17.938653163596864,-8.340757001557396,-17.938653163596864,-10.099466647951552,-26.590235412987294,-16.690109158116144,-33.76380009792533,-13.763872268633403
-2.2988529964316307,-4.056530841912615,-6.424177118761517,-6.344838919013899,-16.211027222554254,-14.280532574289728,-25.709428160728013,-13.89267408948526,-16.211027222554254,-14.661915209688875,-16.211027222554254,-15.887332392277319
-4.86543496632623,-12.876088253621463,-8.42138033112187,-14.534517235235553,-8.42138033112187,-10.867354488644361,-4.86543496632623,-6.5421836681729415,-8.42138033112187,-14.481645092199404,-8.42138033112187,-15.859195335098875
-12.211151018814077,-16.59705774360432,-12.211151018814077,-12.643721128622786,-16.454162876834612,-16.158821053354306,-28.21873853574835,-27.185878045359814,-16.454162876834612,-12.897272314369,-22.275292745959927,-14.14875975830568
-6.972775259953615,-26.210598851524672,-6.972775259953615,-16.443418974040757,-11.872206851196864,-14.713165708647617,-11.872206851196864,-6.904241543753924,-11.572079951656526,-18.901262778304,-8.20392501248053,-14.275121916876564
-11.409864444802842,-14.625590772217425,-13.374312897241625,-8.088140901289542,-13.374312897241625,-10.85117445102668,-13.374312897241625,-20.921633161985515,-14.318018854105702,-15.757716277764896,-18.16958571663332,-15.779842336936284
-11.453602637678792,-12.62912661517202,-11.453602637678792,-8.83991286990611,-15.47629197721323,-21.45131102186136,-11.453602637678792,-19.513851028037333,-15.47629197721323,-17.60808455113561,-27.51476780135697,-16.15552459916699
-33.71013073355017,-10.573312143543824,-33.71013073355017,-12.598269510713465,-33.71013073355017,-7.65476788753916,-33.71013073355017,-12.396189394021292,-35.09266453800429,-19.13787090057393,-16.701184951489356,-22.941429418541812
-3.871600097887125,-8.56430118610086,-7.250143831838783,-15.332384819468663,-11.593322060445946,-12.644770994461666,-7.250143831838783,-16.316817305837695,-11.593322060445946,-13.833492044249587,-16.761634124084843,-16.072137549710565
-4.972428095722261,-11.221430856933042,-4.972428095722261,-11.003019244724616,-14.531792651995294,-12.097275537976985,-7.659905099303732,-21.20432927489847,-11.60283453268857,-34.35821658282097,-14.448770245786434,-15.599497186432846
-9.828661430044399,-14.424570661540141,-9.828661430044399,-33.83177230200271,-9.828661430044399,-15.160255275418377,-9.828661430044399,-9.144676978828151,-9.828661430044399,-12.37771034537115,-16.55861385735337,-12.223066321056397
-7.42779329600592,-15.635809021097707,-10.74828661344995,-5.604796199920573,-10.74828661344995,-14.769235555552342,-7.287925347055736,-11.169274814853072,-7.229361567508937,-22.641041763022002,-16.945409670617444,-13.336372727807962
-14.430889756694775,-18.860965448540096,-14.430889756694775,-8.246741792123743,-14.430889756694775,-16.969243504569196,-14.430889756694775,-13.104433930802312,-18.110878407029954,-20.040503605524496,-16.517709585426093,-30.35374842736486
-7.214505116895148,-13.232866765275848,-15.21610248521787,-30.8143466046986,-15.21610248521787,-21.782407228486615,-15.21610248521787,-7.3018820360118895,-15.21610248521787,-14.145311797378813,-21.67474147080138,-20.128550190982924
-8.578993065386722,-6.57273635403449,-12.272340604315229,-15.871025173761016,-12.272340604315229,-30.71495553625812,-12.272340604315229,-7.248019627609964,-16.55463130483928,-22.10345529875464,-18.87129222979382,-20.448495111074195
-19.550650869343443,-14.90803493441909,-19.550650869343443,-4.625671066895329,-19.550650869343443,-17.52743957386769,-19.550650869343443,-15.481919684744582,-21.757470269946232,-10.43248355895189,-28.692897738865135,-21.852721726414998
-14.732199647296083,-16.80827813749702,-14.732199647296083,-16.544193840064114,-17.3054581536493,-10.884258540958726,-14.732199647296083,-21.391512353861273,-17.3054581536493,-17.475650409583427,-31.639629758791273,-16.010225348085118
-9.74297695346885,-0.4158428473744749,-9.74297695346885,-13.089211049176193,-16.34326446854741,-10.791207504413912,-16.34326446854741,-7.225024053645229,-18.634358082569623,-20.503619418059877,-22.21898327875838,-20.4295603309356
-21.672837848635723,-7.020356006480679,-21.672837848635723,-10.702677467711458,-21.672837848635723,-7.696914989978437,-21.672837848635723,-15.650532273678113,-21.672837848635723,-11.496694623272298,-21.672837848635723,-9.384185196549904
-21.832288456089582,-16.40394018144297,-19.144285927737968,-19.003133808238314,-19.037277102166858,-13.26252220878418,-19.037277102166858,-36.84987011823597,-17.266931593119594,-10.922538874647474,-16.48865443851377,-19.32386464267786
-2.714120584053308,-6.260909047814618,-2.714120584053308,-5.556016783358929,-7.817406951552277,-14.718740910117202,-7.817406951552277,-8.673411000351779,-18.788271187852807,-17.784406517663072,-18.976147228374384,-19.27263372758286
-7.332256612949926,-8.224725602328677,-21.15156695463005,-17.553790789930723,-21.15156695463005,-9.81376962667748,-19.6800303394752,-30.163624117305282,-21.15156695463005,-18.238190303467825,-28.82141317119637,-16.93201360284505
-6.551070456375667,-6.59113216845014,-10.233258716442817,-7.333534397139509,-10.233258716442817,-5.4129824704512135,-10.233258716442817,-9.692341099357005,-10.233258716442817,-16.782923932534892,-14.043666857728851,-21.554339762715124
-15.939401907240887,-2.269123272015033,-15.939401907240887,-8.306184312094047,-15.939401907240887,-8.624232670702868,-15.939401907240887,-10.906078649040584,-15.939401907240887,-12.61771366100641,-17.72974337744856,-20.020937403640392
-6.171072806105581,-26.199094197323262,-7.767323168723887,-12.255972021325581,-7.767323168723887,-17.14057506653854,-7.767323168723887,-12.621636380302713,-17.631417309341618,-13.597478821599125,-20.982712022858955,-17.98769463022479
-13.254069648296571,-10.44643032135003,-13.254069648296571,-4.498943465946117,-13.289863516574172,-30.34496120794707,-13.254069648296571,-22.298515035919483,-13.289863516574172,-16.489961517558957,-17.44149533295023,-20.956558477220067
