TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10.0,TpsRandomic + IndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15.0,TpsRandomic + IndividualEstimated_INR + -15.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10.0,TpsRandomic + CumulativeIndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15.0,TpsRandomic + CumulativeIndividualEstimated_INR + -15.0
-11.042312966131034,-1.4567062924629082,-11.042312966131034,-7.107959487988328,-13.707740663956978,-2.45121365130434,-13.707740663956978,-15.649066374341336,-24.46020126705639,-13.759405147930455,-17.64832044282675,-22.637921869614924
-1.5230963032021094,-10.016326410885728,-12.843923170105299,-8.394807989440377,-11.150583828940114,-24.666760654646556,-12.843923170105299,-24.72445582667191,-11.150583828940114,-15.544379946338783,-9.78770740751338,-15.421359803921842
-27.109629649065514,-12.72101363985371,-27.109629649065514,-11.75650599324121,-27.142392328180563,-14.709493233534863,-19.65859236730623,-8.061037297975078,-27.142392328180563,-14.57971572120294,-27.142392328180563,-21.948164394453524
-14.506560760072029,-14.814648066233255,-14.506560760072029,-12.793659944467418,-14.506560760072029,-18.78591256389519,-14.506560760072029,-17.37596970039648,-14.506560760072029,-11.719835853392937,-19.055369981025866,-23.735188383035172
-14.619409286091292,-7.0218662743678975,-14.619409286091292,-15.35000792846861,-20.215283757523316,-20.587291222831716,-14.619409286091292,-16.04305013369405,-17.070045352139132,-20.918853170675575,-14.35668729555896,-17.678762045784183
-17.70903298454895,-8.0495920964707,-17.70903298454895,-11.256018195411881,-17.70903298454895,-13.286433124570094,-17.70903298454895,-9.928859077771898,-23.40156487285723,-17.25068660379914,-15.732262159015082,-15.167752306253256
-10.027197736499895,-5.400687345589739,-10.434126872473637,-16.15768868260233,-12.685088857424168,-20.729617205914927,-12.685088857424168,-12.147133480929709,-18.214762811864368,-16.722821146469695,-20.73955269689337,-15.004390752751508
-30.637761419815803,-4.165216027470639,-30.637761419815803,-12.62110255178201,-30.637761419815803,-14.34307736736309,-30.637761419815803,-18.577955083013226,-19.11185639148102,-24.927997872803004,-19.967286001839057,-21.148895661968684
-14.25706761957019,-11.764844485858712,-16.021800982698593,-3.6340932017966896,-11.139306607403864,-12.042663394945414,-11.139306607403864,-5.699794733995822,-12.042091509041375,-12.374225601636608,-23.518859041490373,-12.697382003845583
-17.6283520743068,-10.917224547317467,-17.6283520743068,-9.731142488738303,-17.6283520743068,-8.568421380124951,-17.6283520743068,-11.036303355272775,-17.6283520743068,-14.288480738585074,-16.73482761880544,-15.966010380849028
