TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10.0,TpsRandomic + IndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15.0,TpsRandomic + IndividualEstimated_INR + -15.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10.0,TpsRandomic + CumulativeIndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15.0,TpsRandomic + CumulativeIndividualEstimated_INR + -15.0
-15.507846697444132,-12.841573587468142,-15.507846697444132,-13.09379630093797,-15.507846697444132,-21.008167393626135,-15.507846697444132,-14.328091731486069,-10.31610226662928,-23.851553472724163,-14.793449599364122,-17.963743402548584
-15.46774884644405,-8.71010895704105,-15.46774884644405,-13.823127746766152,-15.46774884644405,-21.9482368148603,-15.46774884644405,-15.073052528073276,-23.32203988313736,-12.986807213250536,-25.61704593740518,-23.068164432924554
-13.095195663455188,-6.55920217339045,-10.886792795537907,-23.617094273997267,-10.886792795537907,-9.38931978215003,-10.886792795537907,-17.69977590030849,-13.399410094158611,-10.78174243134618,-12.23627246681292,-16.770132249910674
-11.95942059061609,-15.714730812286025,-10.000101678646134,-32.53963528489368,-10.000101678646134,-14.696213647140377,-10.000101678646134,-11.555549425006422,-12.857791154036422,-13.785214386253351,-16.3471562901023,-17.808510570412402
-12.553593895716338,-15.368656299681643,-12.553593895716338,-7.26097174620164,-12.553593895716338,-12.794170173501396,-12.553593895716338,-11.418545355899422,-12.553593895716338,-10.453035492110953,-12.553593895716338,-8.811465966950905
-9.546024187336076,-0.25501262504900424,-11.549931869430685,-5.919734919386737,-16.27852441541762,-16.054239282491576,-11.549931869430685,-16.872058773430723,-16.27852441541762,-15.069045912168482,-16.27852441541762,-39.174895699868586
-8.230002912719385,-4.355933473821999,-8.230002912719385,-17.00207519474432,-9.8064439200338,-11.196702094086879,-8.230002912719385,-13.545099889491393,-9.8064439200338,-23.283332714515417,-14.28575951882662,-15.733525944045157
-11.668623819654789,-10.76008519194425,-11.668623819654789,-13.982722926938271,-11.668623819654789,-7.8923809311443165,-11.668623819654789,-10.496876864328934,-11.668623819654789,-11.53626649650161,-9.095447267338331,-17.994702044781487
-11.535371813689094,-18.314032712555633,-11.535371813689094,-9.88392124030774,-10.787104987454708,-18.587713641950792,-11.535371813689094,-10.719361073414532,-10.787104987454708,-19.474749092877563,-12.206506337373195,-14.284710733262035
-12.61877690698201,-17.0144442070927,-12.61877690698201,-13.48800716396057,-12.61877690698201,-31.35654100151411,-12.61877690698201,-9.485122656728704,-12.61877690698201,-27.91998697828674,-13.984004215197208,-25.968308902884104
-10.01566840932113,-0.024362323273326384,-15.791773113486924,-10.144121734928596,-15.791773113486924,-16.381794381319704,-15.791773113486924,-15.727246457275703,-15.791773113486924,-17.069108699278438,-15.791773113486924,-21.316829504830235
-8.184254727275155,-13.256173430578606,-11.105626011022089,-22.093956389897336,-16.36264276775674,-13.019086327791543,-11.105626011022089,-15.661440927959715,-16.36264276775674,-15.759081994665607,-23.475179287674113,-22.723299462459316
-11.265806850489742,-3.895026301729307,-11.265806850489742,-14.100310999992223,-11.265806850489742,-10.092840488048864,-11.265806850489742,-11.202957909324285,-11.265806850489742,-10.73264657167973,-12.788328136707827,-17.537170874776994
-8.8422256920194,-9.195771047806435,-8.8422256920194,-6.005946928306868,-19.41999167919368,-26.058358153262326,-8.8422256920194,-8.269860460062926,-8.8422256920194,-18.573579765763338,-19.41999167919368,-13.723707972396559
-10.713344272049554,-17.615628500722636,-9.741909084447174,-9.726796926662056,-15.32460284779737,-20.287439339821237,-15.32460284779737,-10.775929759851902,-13.641667542599782,-10.642798005382499,-10.544328444422115,-24.08742674376931
-12.203722616597743,-8.330377727112294,-12.735784790122842,-15.5130902178831,-17.766835304542454,-10.079662647694473,-12.735784790122842,-21.06851389357066,-17.766835304542454,-18.947331695521996,-23.756288100005168,-12.426395550414979
-15.776146634806604,-5.832947234721653,-15.776146634806604,-9.554455533067252,-15.776146634806604,-18.980041585838418,-15.776146634806604,-6.6256102188757415,-33.0272257770443,-11.669260211125092,-28.764399789350076,-18.24168609830144
-10.173212306342345,-18.599167138711096,-10.173212306342345,-15.662499128369117,-16.793277991883667,-16.080333284608216,-10.173212306342345,-16.541820562476833,-16.793277991883667,-10.722785550110627,-14.487023758363813,-16.426556209833564
-9.721353847442813,-9.103424108904017,-9.721353847442813,-11.809508934312829,-25.78826646086723,-13.092661119612108,-9.721353847442813,-6.194672690337278,-25.78826646086723,-17.87337468743988,-14.78815672744484,-35.78440563709503
-15.290395769459925,-9.135916194108871,-15.290395769459925,-8.426922988542646,-15.290395769459925,-5.834827025735927,-15.290395769459925,-17.850972944317622,-15.290395769459925,-4.723968068105603,-15.290395769459925,-20.272003900071258
-6.041325147593783,-3.9692721359251193,-6.041325147593783,-4.454623667461879,-6.041325147593783,-20.861354130962887,-6.041325147593783,-7.637571904751443,-6.041325147593783,-8.313345587862946,-7.0524723757608365,-15.960220756565171
-15.88351031128764,-6.071509534302441,-15.88351031128764,-7.136879694481354,-24.509962000642332,-9.68352660662176,-15.88351031128764,-18.377075972691774,-19.023116575750024,-13.022091967851274,-24.509962000642332,-13.691074665821166
-14.253716759439875,-19.278157074854676,-17.369304139202523,-12.929230986780802,-17.369304139202523,-5.317173981971588,-14.253716759439875,-20.055805168412682,-17.369304139202523,-16.580154551885744,-17.369304139202523,-20.56544861593548
