TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10.0,TpsRandomic + IndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15.0,TpsRandomic + IndividualEstimated_INR + -15.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10.0,TpsRandomic + CumulativeIndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15.0,TpsRandomic + CumulativeIndividualEstimated_INR + -15.0
"[4.24822851e-06 2.21560060e-03 2.45758634e-03 7.41068686e-03
 5.86718035e-03 4.85435311e-04 7.84816111e-03 0.00000000e+00
 4.68696868e-06 2.28727116e-03 7.20132978e-03 9.82791571e-06
 8.50424117e-03 2.83845765e-03 1.08518659e-03]","[0.00353414 0.         0.01195567 0.         0.01254743 0.01189566
 0.01697589 0.         0.01261724 0.01753745 0.01592189 0.00296707
 0.01768673 0.         0.        ]","[1.06242984e-05 1.09528089e-03 2.56980971e-03 7.64645812e-03
 6.57215875e-03 6.43691445e-04 7.62420912e-03 0.00000000e+00
 1.58448214e-05 1.12361408e-03 5.63737093e-03 2.45511648e-05
 8.49422412e-03 2.95957819e-03 1.37020475e-03]","[0.00780138 0.         0.02017282 0.         0.01962414 0.
 0.01136184 0.         0.         0.02103577 0.01534478 0.00222033
 0.02231116 0.         0.01987314]","[3.29323959e-06 3.29862022e-03 9.54138031e-03 1.17540568e-02
 1.15840747e-02 0.00000000e+00 1.04977800e-02 0.00000000e+00
 6.70731567e-03 8.90526125e-03 1.16570796e-02 1.54701913e-03
 1.18560463e-02 6.22239451e-03 0.00000000e+00]","[0.00917593 0.02887924 0.02412693 0.         0.01981148 0.
 0.02295366 0.         0.         0.02886054 0.         0.00263972
 0.02841315 0.         0.        ]","[1.42449620e-06 5.74912328e-03 2.30092155e-03 8.90059787e-03
 9.21506295e-03 0.00000000e+00 7.63607255e-03 0.00000000e+00
 1.04525953e-03 2.81552048e-03 9.10860763e-03 6.57827267e-04
 9.96311358e-03 8.28272783e-03 5.18410517e-03]","[0.0090033  0.         0.         0.         0.02462697 0.
 0.01272707 0.         0.         0.04173737 0.         0.00691325
 0.05605238 0.         0.        ]","[3.91829554e-06 7.85632784e-03 6.11977741e-03 1.11802741e-02
 9.54247977e-03 0.00000000e+00 9.43739530e-03 0.00000000e+00
 4.97079261e-03 1.11103189e-02 9.69237295e-03 5.05256733e-04
 1.18589235e-02 1.00741281e-02 0.00000000e+00]","[0.01182818 0.         0.         0.0274498  0.02329813 0.
 0.02003939 0.         0.02720087 0.02683826 0.         0.00945715
 0.02908062 0.         0.        ]","[0.0057332  0.         0.01226966 0.         0.01376839 0.
 0.00719825 0.         0.01625852 0.01627454 0.01182457 0.00103367
 0.01767527 0.0105319  0.        ]","[0.03168705 0.         0.02678566 0.         0.         0.
 0.01858539 0.         0.         0.03285666 0.0092485  0.00404127
 0.03921607 0.         0.        ]"
"[1.67740978e-03 6.16546688e-03 6.81608829e-03 1.87000838e-04
 6.62129263e-05 5.43252341e-03 4.27222715e-03 3.38681634e-03
 7.15420495e-03 6.70960880e-03 6.66709199e-03 1.57722576e-05
 6.26705698e-03 4.14054664e-03 1.88076229e-03]","[0.00000000e+00 5.24960144e-03 3.38836162e-03 4.50401713e-06
 2.27186530e-03 9.80458523e-03 8.72772263e-03 0.00000000e+00
 9.75803368e-03 7.62382884e-03 9.72108842e-03 9.19359305e-03
 7.98266203e-03 6.15320039e-04 1.64352342e-03]","[5.53349130e-04 6.97796292e-03 4.47041215e-03 1.61106490e-04
 5.39996441e-05 6.34859681e-03 2.24355955e-03 1.57907372e-03
 6.83196730e-03 7.04823028e-03 5.36793736e-03 5.73670656e-05
 3.02389495e-03 3.86272778e-03 1.60779999e-03]","[0.         0.01259227 0.         0.00016428 0.0066684  0.01313646
 0.01208641 0.         0.01364777 0.01207601 0.         0.00463667
 0.01433594 0.01242039 0.00737477]","[0.00780447 0.00983851 0.00589991 0.0002874  0.         0.00718208
 0.00796032 0.         0.00983141 0.00556826 0.00982294 0.0008214
 0.00944867 0.00987656 0.0062628 ]","[0.         0.         0.         0.01789631 0.         0.
 0.02705595 0.         0.02499494 0.02712452 0.         0.01376989
 0.01481994 0.02791497 0.02478047]","[0.00814994 0.00796586 0.0036585  0.00010286 0.         0.0059881
 0.00521759 0.00326337 0.00798106 0.00777046 0.00786414 0.00283245
 0.00653976 0.00621982 0.00514727]","[0.         0.         0.00720732 0.00066717 0.         0.
 0.02062631 0.         0.02233472 0.01921479 0.         0.00673264
 0.01970603 0.01448758 0.01761131]","[8.94322704e-03 1.07257814e-02 1.12142756e-02 7.45740966e-05
 0.00000000e+00 7.81457221e-03 1.00259369e-02 0.00000000e+00
 1.10748614e-02 1.02480841e-02 0.00000000e+00 3.45169713e-03
 1.09765826e-02 1.17552618e-02 6.58842090e-03]","[0.02138184 0.         0.         0.00606619 0.         0.
 0.02866855 0.         0.027436   0.         0.         0.02524162
 0.02749911 0.02828147 0.00772766]","[4.99116868e-03 8.50409003e-03 1.03638182e-02 8.17301268e-06
 0.00000000e+00 6.91145777e-03 6.29725813e-03 0.00000000e+00
 1.16035599e-02 5.90395003e-03 0.00000000e+00 8.93051812e-03
 1.04323793e-02 1.13895915e-02 2.99130603e-03]","[0.         0.         0.         0.01761493 0.         0.02083436
 0.03346922 0.         0.03460136 0.         0.         0.03910085
 0.         0.0267115  0.03276727]"
"[3.97805854e-03 6.15910855e-03 2.54390393e-05 4.26248651e-05
 0.00000000e+00 7.86920622e-03 3.68086723e-03 2.55256568e-03
 6.62197985e-04 8.50911243e-03 1.71745829e-03 2.87530468e-04
 8.44070229e-03 3.74934676e-03 5.76078754e-05]","[1.48630284e-04 1.10990513e-02 6.29890857e-05 8.43817101e-03
 0.00000000e+00 1.17827078e-02 2.52656114e-03 9.15604697e-03
 2.04176913e-03 9.57152518e-03 0.00000000e+00 1.09269114e-02
 1.17616426e-02 7.83288866e-04 0.00000000e+00]","[9.26590023e-03 9.79788199e-03 2.09164585e-05 8.50388621e-03
 0.00000000e+00 9.78490771e-03 9.67087979e-03 5.79943221e-03
 1.31570744e-03 9.82612880e-03 0.00000000e+00 8.37984791e-03
 8.84682456e-03 5.07130408e-03 9.03102144e-03]","[0.01769365 0.01708497 0.         0.01026703 0.         0.01769561
 0.         0.01695804 0.01022521 0.01347355 0.         0.01704158
 0.01715271 0.00899447 0.        ]","[1.16015086e-02 8.24259144e-03 2.11831246e-05 8.85384404e-03
 0.00000000e+00 1.17886631e-02 1.15206221e-02 5.12838888e-03
 1.89976173e-03 1.18652353e-02 0.00000000e+00 1.15756304e-02
 1.09064261e-02 5.63382122e-04 0.00000000e+00]","[0.00814099 0.0126124  0.00021133 0.0138331  0.         0.0136829
 0.00993399 0.00855698 0.00061382 0.01094268 0.         0.
 0.01261802 0.00300494 0.        ]","[8.73344447e-03 9.47963091e-03 6.87532166e-06 2.55683036e-03
 0.00000000e+00 9.40299589e-03 8.82637871e-03 7.34737555e-03
 4.77022260e-04 9.90940479e-03 0.00000000e+00 8.57516577e-03
 8.06792534e-03 2.68928398e-03 7.55499379e-03]","[0.02910508 0.02226895 0.         0.         0.         0.00632758
 0.         0.         0.01835362 0.02911167 0.         0.02192595
 0.02910207 0.0146539  0.        ]","[1.16318494e-02 1.12228944e-02 5.80721975e-05 9.51088308e-03
 0.00000000e+00 1.18678678e-02 9.96178312e-03 3.48364047e-03
 9.00570017e-04 1.17889319e-02 0.00000000e+00 1.11009268e-02
 1.10083597e-02 3.25845163e-03 0.00000000e+00]","[0.         0.         0.         0.         0.         0.0482421
 0.         0.         0.00556283 0.05617941 0.         0.02454455
 0.05320179 0.05337204 0.        ]","[0.01164131 0.01043466 0.00025566 0.01180514 0.         0.01159402
 0.01046217 0.00545959 0.000679   0.01181858 0.         0.01133407
 0.01104044 0.0016297  0.        ]","[0.         0.         0.         0.         0.         0.
 0.00874358 0.00696706 0.01064374 0.05639673 0.         0.04614213
 0.         0.02702023 0.        ]"
"[2.59051317e-04 3.90813925e-03 7.32953179e-03 6.23563590e-06
 1.65830659e-03 4.70689406e-03 5.68815380e-03 3.84117879e-03
 2.50419313e-03 6.03321460e-04 1.72216468e-03 1.62942734e-03
 3.50302465e-03 7.30371254e-03 1.83062856e-07]","[1.10618810e-02 1.13342042e-02 0.00000000e+00 6.87624311e-03
 1.01709085e-02 1.15806004e-02 2.71644268e-03 9.72010572e-03
 1.00870191e-02 0.00000000e+00 9.38892242e-03 1.03327909e-02
 1.14141477e-02 0.00000000e+00 4.65063583e-06]","[1.29860006e-05 2.67763274e-03 6.78956316e-03 1.19318081e-04
 3.45372633e-03 7.23699655e-03 6.09134603e-03 7.22627933e-03
 2.02803648e-03 6.66518080e-03 1.07402481e-04 9.23444043e-04
 1.37182710e-04 7.33999676e-03 5.57243366e-07]","[4.67838178e-05 0.00000000e+00 1.15170755e-02 1.18291705e-02
 1.06282768e-02 9.96109809e-03 0.00000000e+00 3.36261443e-03
 1.16408187e-02 9.75693275e-03 8.79406202e-03 1.09939774e-02
 0.00000000e+00 1.18589708e-02 1.42424317e-03]","[2.61549608e-04 0.00000000e+00 6.85708616e-03 8.78402848e-05
 4.96816748e-03 8.00740428e-03 4.78229112e-03 6.20657353e-03
 5.58425863e-03 4.02672411e-03 7.98990577e-03 7.55602643e-03
 5.45431279e-05 8.50895746e-03 1.00767663e-06]","[0.         0.         0.         0.01827402 0.01991216 0.01235948
 0.00336025 0.01360788 0.         0.         0.02227822 0.02095566
 0.         0.02236324 0.00040032]","[2.72698570e-05 4.24692308e-03 6.81997079e-03 3.55734198e-06
 9.07019351e-04 7.15155353e-03 3.66614869e-03 6.65918724e-03
 3.71136503e-03 3.72648848e-04 2.22404293e-04 1.87874703e-03
 1.45651346e-04 7.27514276e-03 8.84328568e-08]","[8.10879844e-03 0.00000000e+00 0.00000000e+00 2.23033304e-03
 9.14324344e-03 8.85261692e-03 0.00000000e+00 1.00851532e-02
 1.08239293e-02 6.57981416e-03 1.27417869e-02 5.61307725e-03
 1.16941886e-02 0.00000000e+00 1.39572824e-06]","[1.40026677e-04 0.00000000e+00 8.48457141e-03 3.80726489e-06
 5.02498568e-03 7.74236525e-03 5.59042207e-03 5.63644949e-03
 7.11211978e-03 2.09526837e-03 1.90076215e-03 6.86592438e-03
 2.80019057e-03 8.45264895e-03 1.03585764e-06]","[0.03417553 0.         0.         0.02843429 0.         0.
 0.         0.         0.03325372 0.         0.03907713 0.02629492
 0.01427981 0.         0.02170332]","[5.55615176e-04 0.00000000e+00 0.00000000e+00 6.16420515e-06
 2.72434572e-03 9.19191260e-03 5.91926989e-03 6.50897108e-03
 5.25768694e-03 5.51279373e-03 3.01677139e-03 7.86406149e-03
 2.98308288e-03 9.94739844e-03 3.13869995e-07]","[0.01113633 0.         0.         0.00061833 0.01457573 0.02236724
 0.         0.         0.         0.007108   0.01534908 0.01176448
 0.         0.02231101 0.00514892]"
"[0.00000000e+00 3.85124966e-06 0.00000000e+00 6.00345684e-03
 3.21968318e-05 9.66369314e-03 9.26903858e-03 8.94769110e-03
 5.95902345e-03 8.42889435e-03 9.22164860e-03 1.99507387e-03
 1.77754834e-03 4.29496086e-07 9.23655405e-03]","[0.         0.00122147 0.         0.00824762 0.01049373 0.00972474
 0.0093546  0.01127175 0.01175978 0.01156317 0.01141921 0.
 0.01151219 0.00010749 0.00620568]","[0.00000000e+00 1.85279371e-04 0.00000000e+00 0.00000000e+00
 1.84379050e-03 8.99213180e-03 9.40851807e-03 1.00169478e-02
 8.70516089e-03 9.83579493e-03 1.08686185e-02 4.51408951e-03
 6.30809784e-03 1.49782148e-05 1.18470608e-02]","[0.         0.         0.         0.         0.         0.04600551
 0.05604692 0.         0.02069558 0.0565085  0.         0.
 0.         0.00161602 0.01891927]","[0.00000000e+00 2.77968906e-04 0.00000000e+00 0.00000000e+00
 4.07965564e-05 1.08853811e-02 1.05325752e-02 1.01874625e-02
 9.60800610e-03 7.26929305e-03 1.16965967e-02 8.12386585e-04
 4.17641958e-03 2.26348920e-05 1.05858526e-02]","[0.         0.         0.         0.         0.00499899 0.
 0.05556037 0.         0.         0.07694682 0.         0.
 0.         0.08123216 0.01110601]","[0.00000000e+00 5.67655268e-04 0.00000000e+00 0.00000000e+00
 4.49011048e-05 8.47002192e-03 1.07084667e-02 7.72742743e-03
 1.10340903e-02 1.13474923e-02 1.18056870e-02 1.17057690e-02
 3.64416906e-03 4.73110560e-05 1.06922762e-02]","[0.         0.         0.         0.         0.         0.
 0.01409229 0.         0.07092893 0.04774942 0.         0.
 0.         0.0122399  0.05227308]","[0.00000000e+00 5.99560239e-05 0.00000000e+00 0.00000000e+00
 3.12251169e-03 1.40848419e-02 1.32270228e-02 0.00000000e+00
 1.40287161e-02 1.30683079e-02 1.43044936e-02 8.55022923e-03
 1.41438040e-02 4.96345447e-03 1.37161831e-02]","[0.         0.         0.         0.         0.         0.05641023
 0.03431076 0.         0.         0.05447733 0.         0.
 0.01303382 0.00747545 0.0483868 ]","[0.         0.00039569 0.         0.         0.00131783 0.01608779
 0.01630068 0.         0.01255386 0.00892268 0.01561513 0.
 0.01727977 0.00054968 0.01728641]","[0.         0.         0.         0.         0.         0.
 0.01338187 0.         0.01953333 0.04166217 0.03051493 0.
 0.         0.00071102 0.03784685]"
"[7.68861590e-04 6.18876589e-03 1.96195069e-04 7.65801914e-03
 7.81287226e-03 0.00000000e+00 6.77209997e-03 4.63227246e-03
 4.52354353e-03 5.43573501e-03 6.60650463e-03 8.47297611e-03
 4.67879837e-03 6.37197575e-05 1.07255253e-05]","[1.72363690e-03 7.96102177e-03 2.89471191e-04 9.19677937e-03
 9.72963042e-03 0.00000000e+00 5.09489027e-03 5.44554462e-03
 0.00000000e+00 8.12329624e-03 3.22359109e-03 9.94855114e-03
 3.46006523e-05 1.96764616e-06 1.40542639e-03]","[3.42062137e-03 1.10042123e-03 1.71479072e-04 3.97725858e-03
 8.10014672e-03 0.00000000e+00 2.19960586e-03 2.91631806e-03
 7.35165724e-03 6.26724804e-03 2.55765862e-03 8.50578437e-03
 5.42160627e-04 5.55790798e-05 1.04974786e-06]","[8.83827195e-03 6.97090199e-03 4.66703650e-03 4.72171053e-03
 9.84068998e-03 0.00000000e+00 5.05870173e-03 8.50532740e-03
 0.00000000e+00 6.87349323e-03 7.87134659e-03 9.96856111e-03
 9.59145302e-03 2.14474189e-05 9.18940693e-04]","[5.01064888e-04 1.29456638e-03 1.17173727e-04 7.83773303e-03
 8.49407241e-03 0.00000000e+00 2.87378332e-03 3.25986928e-03
 4.52868065e-03 6.34484470e-03 4.45226919e-03 8.45050450e-03
 6.46396999e-04 3.78114958e-05 1.38999800e-05]","[0.         0.01079699 0.00430465 0.01040065 0.01402324 0.
 0.01374577 0.01273269 0.01432335 0.01036153 0.         0.
 0.0008344  0.00059699 0.00040834]","[4.92176877e-04 2.19267119e-03 8.17324337e-05 7.63407292e-03
 7.31950394e-03 0.00000000e+00 3.33904353e-03 7.16463146e-03
 6.58075730e-03 7.49184291e-03 5.39720504e-03 8.44934269e-03
 1.16758818e-03 2.62997317e-05 1.04008075e-05]","[0.         0.00805283 0.01731099 0.01066241 0.01759782 0.
 0.         0.0159056  0.         0.00590405 0.         0.01770023
 0.01721161 0.01453345 0.00512828]","[5.07154278e-04 5.07079615e-04 1.96081004e-04 4.84992373e-03
 7.58356858e-03 0.00000000e+00 4.28940961e-03 5.37573709e-03
 6.90021780e-03 4.22852235e-03 2.41110170e-03 8.45127719e-03
 2.40077621e-04 6.36809015e-05 1.58501482e-06]","[0.         0.         0.02162916 0.         0.02551153 0.
 0.         0.01236829 0.0278129  0.         0.0181246  0.02907712
 0.00672987 0.         0.01702758]","[2.61065662e-04 5.40945266e-04 2.18238729e-04 8.30361647e-03
 8.45738151e-03 0.00000000e+00 1.97734205e-03 4.32788518e-03
 4.84852852e-03 3.31489457e-03 3.69482334e-03 8.39176193e-03
 2.56682821e-04 7.10050800e-05 4.75420105e-05]","[0.         0.02058889 0.01238598 0.01457049 0.02235374 0.
 0.         0.01443053 0.         0.01152504 0.02194416 0.
 0.01622537 0.         0.00042172]"
"[7.44715748e-03 1.32635004e-03 0.00000000e+00 8.04203083e-04
 5.93043292e-05 6.79387521e-03 6.35917747e-03 4.95334265e-03
 6.21797221e-05 8.40948593e-03 7.80857975e-03 1.73393508e-05
 3.19842366e-04 7.90793140e-03 3.50871332e-03]","[0.         0.         0.         0.01615797 0.01515656 0.01633409
 0.01755211 0.         0.01540409 0.01758775 0.01767905 0.00927033
 0.01643053 0.         0.01167977]","[3.36576661e-03 4.64568979e-03 0.00000000e+00 9.48413116e-04
 5.09456992e-05 3.01741442e-03 5.71689436e-03 2.82567079e-03
 2.25522993e-05 8.46306414e-03 8.11662429e-03 1.62344291e-06
 1.72497342e-03 8.00323018e-03 3.19814499e-03]","[0.         0.02770987 0.         0.02886233 0.         0.02012031
 0.0288046  0.         0.0279708  0.02455431 0.02910701 0.01950861
 0.         0.         0.        ]","[1.32203707e-03 3.18986189e-04 0.00000000e+00 7.37756154e-03
 1.55305089e-05 2.29496983e-03 3.32490683e-03 1.35435549e-03
 8.15681509e-05 8.49261558e-03 8.32089648e-03 4.56525293e-07
 6.95238747e-05 8.50109400e-03 1.31493460e-03]","[8.85135946e-03 2.24626311e-03 0.00000000e+00 8.04110838e-03
 1.92720784e-03 4.54355148e-03 1.13395922e-02 9.47418110e-03
 4.26737743e-03 1.06317074e-02 1.14696183e-02 2.57892891e-05
 0.00000000e+00 1.61149900e-03 0.00000000e+00]","[2.44707241e-03 4.23898322e-04 0.00000000e+00 1.55722896e-03
 7.50125628e-05 3.18509580e-03 5.84700729e-03 2.99527293e-03
 3.23220037e-05 8.34999998e-03 8.50996951e-03 1.00170671e-06
 9.33238699e-05 8.21918245e-03 4.00510393e-03]","[0.         0.00111462 0.         0.01166934 0.00549086 0.00929471
 0.0106329  0.0096729  0.00999634 0.01184884 0.01182285 0.00449553
 0.         0.01051288 0.00091933]","[6.40522997e-03 4.91114373e-04 0.00000000e+00 1.97272626e-03
 8.73018484e-05 6.09335144e-03 4.19906843e-03 4.71115223e-03
 2.50261602e-05 8.49521911e-03 8.39993619e-03 7.54381120e-06
 1.08823479e-04 8.29259954e-03 4.33075432e-03]","[0.         0.         0.         0.02174313 0.00301092 0.01768116
 0.02189772 0.         0.021424   0.02134622 0.02223562 0.01189631
 0.01772569 0.         0.        ]","[0.         0.0010289  0.         0.00155717 0.00065196 0.0041104
 0.0032553  0.00866686 0.00016541 0.009891   0.00937151 0.00010138
 0.00197805 0.00895856 0.00868888]","[0.         0.         0.         0.03420084 0.0018603  0.
 0.03951104 0.         0.03843417 0.         0.03893359 0.02048781
 0.         0.         0.01516313]"
"[9.24360171e-03 1.45923308e-05 1.59214507e-03 9.97819085e-03
 0.00000000e+00 9.26584238e-03 9.79456010e-03 2.71411996e-04
 6.55232514e-03 8.98777967e-03 0.00000000e+00 9.91346537e-03
 5.18264509e-06 9.39847647e-05 1.67493593e-03]","[0.01386784 0.00971654 0.00307724 0.01123285 0.         0.
 0.01411583 0.00182527 0.01374725 0.01378937 0.         0.01335407
 0.00293495 0.00387188 0.        ]","[1.02699637e-02 9.05440475e-06 6.11849647e-03 1.18475017e-02
 0.00000000e+00 9.92758295e-03 0.00000000e+00 2.27208757e-03
 5.45451721e-03 1.14924896e-02 0.00000000e+00 1.16766416e-02
 5.83896129e-04 7.80967619e-06 6.74474127e-03]","[0.01579903 0.01212603 0.01625107 0.01699519 0.         0.01290361
 0.         0.01564268 0.0170107  0.0146116  0.         0.
 0.01535583 0.01535941 0.        ]","[1.32899838e-02 7.39744564e-05 7.58865609e-03 1.43485270e-02
 0.00000000e+00 1.37017575e-02 0.00000000e+00 2.31316204e-03
 1.21619277e-02 1.33225080e-02 0.00000000e+00 1.42491924e-02
 2.59731592e-04 1.82333378e-05 0.00000000e+00]","[0.         0.00177374 0.01292892 0.02188055 0.         0.01997587
 0.         0.00138305 0.         0.02101955 0.         0.02213181
 0.01962631 0.00720922 0.        ]","[1.07259177e-02 3.00036969e-06 1.00173827e-02 1.17157927e-02
 0.00000000e+00 1.12200151e-02 0.00000000e+00 2.85935673e-03
 3.12636457e-03 9.13969744e-03 0.00000000e+00 1.16778378e-02
 1.60142037e-03 1.13919910e-05 3.60233834e-03]","[0.         0.00962176 0.01505738 0.02118095 0.         0.00691762
 0.         0.00324808 0.01710657 0.02030423 0.         0.
 0.0220163  0.00483872 0.        ]","[1.27058622e-02 3.08805133e-05 8.25760887e-03 1.42339277e-02
 0.00000000e+00 1.31492354e-02 0.00000000e+00 5.28482977e-03
 8.63576833e-03 1.35230180e-02 0.00000000e+00 1.43062602e-02
 1.01292692e-03 1.12642097e-05 0.00000000e+00]","[0.         0.00252592 0.03156029 0.03890401 0.         0.
 0.         0.00820836 0.         0.03364421 0.         0.
 0.0235804  0.01364357 0.        ]","[1.12075962e-02 1.84305050e-04 1.21882210e-02 1.43029053e-02
 0.00000000e+00 1.20356210e-02 0.00000000e+00 7.98140482e-04
 7.35011971e-03 1.17606662e-02 0.00000000e+00 1.41090883e-02
 8.68641038e-04 5.20871032e-06 0.00000000e+00]","[0.         0.00405516 0.03227403 0.03911122 0.         0.
 0.         0.00382379 0.02152209 0.         0.         0.
 0.004095   0.03309803 0.        ]"
"[9.48928010e-05 8.34816533e-05 1.75813875e-03 2.94463761e-03
 1.36263658e-05 7.85930309e-04 7.24161151e-03 7.33959001e-03
 1.64239770e-04 2.42705115e-05 7.11218708e-03 6.64631928e-03
 8.49588549e-07 2.81111629e-04 6.77238054e-03]","[0.00328934 0.01043793 0.         0.01204559 0.01035042 0.01235684
 0.         0.01434671 0.01337028 0.00422626 0.01282398 0.
 0.01302777 0.00780909 0.        ]","[1.66905037e-04 1.19825509e-05 5.95676740e-03 6.13962745e-03
 6.60548813e-05 5.13594348e-04 5.48681154e-03 7.33710486e-03
 6.63898056e-04 2.80678997e-06 7.21083338e-03 4.22829690e-03
 1.15873409e-05 1.70989148e-03 7.21764439e-03]","[0.         0.02351553 0.         0.03031136 0.01830796 0.
 0.         0.         0.03478646 0.03267336 0.0386987  0.
 0.         0.03921016 0.        ]","[2.54003010e-04 1.09262981e-05 5.54688539e-03 6.98881975e-04
 9.33242907e-04 3.04433097e-05 5.79795930e-03 8.50618405e-03
 3.22391231e-03 6.12513277e-06 8.37505413e-03 0.00000000e+00
 6.07374574e-05 9.11821644e-04 7.73936078e-03]","[0.         0.01355702 0.         0.01679559 0.01491254 0.
 0.0184923  0.         0.0006587  0.00471018 0.0222646  0.
 0.         0.02164511 0.02168303]","[1.21571320e-04 3.50030731e-05 5.43223600e-03 1.32589441e-03
 5.49201428e-03 3.51197294e-04 6.89995710e-03 8.50690048e-03
 1.83443926e-03 4.04569936e-04 8.22696770e-03 0.00000000e+00
 1.92091511e-04 8.65024277e-04 8.11881365e-03]","[0.         0.00746875 0.00817754 0.01805544 0.01467082 0.
 0.         0.         0.00375092 0.0046492  0.01110861 0.
 0.01893903 0.0142761  0.        ]","[1.18849783e-04 1.10844306e-05 7.99677039e-03 4.56136814e-03
 2.75424706e-03 1.68538116e-04 8.42268254e-03 8.50117006e-03
 3.71274899e-03 5.11522000e-06 8.22058249e-03 0.00000000e+00
 6.16109832e-05 4.24776346e-03 8.44622045e-03]","[0.00286661 0.01317927 0.         0.01392283 0.00331669 0.
 0.013323   0.         0.00287961 0.00010022 0.01416607 0.
 0.00772435 0.01418507 0.0142684 ]","[0.         0.00036697 0.00700743 0.00829578 0.00228723 0.00212604
 0.0109653  0.         0.00888764 0.0001242  0.01151387 0.
 0.00734715 0.00652559 0.01179425]","[0.         0.0278135  0.         0.         0.02673385 0.
 0.         0.         0.025146   0.         0.         0.
 0.02510196 0.01312177 0.05477551]"
"[8.50968185e-03 8.38629362e-04 7.86785802e-04 3.46236074e-03
 7.00843920e-03 3.23806198e-03 7.20974655e-04 8.03589662e-03
 2.38195356e-04 3.50654037e-03 6.83275246e-03 2.85331965e-06
 5.95058196e-03 8.48627580e-03 0.00000000e+00]","[0.01435502 0.00198599 0.0113506  0.01410145 0.01288889 0.01336233
 0.00334459 0.00404089 0.0022115  0.01069173 0.         0.
 0.         0.00811902 0.        ]","[8.50398707e-03 3.36921569e-03 1.19670228e-03 2.89743952e-03
 7.22982242e-03 4.95423972e-03 1.14396664e-03 6.11999643e-04
 2.93438212e-04 2.78668246e-03 4.22202384e-03 1.70758710e-05
 6.71290371e-03 8.47801802e-03 0.00000000e+00]","[0.         0.01494367 0.01643533 0.01590388 0.01552999 0.0053908
 0.00271019 0.         0.0161531  0.01712158 0.         0.00159268
 0.         0.01442822 0.        ]","[9.97905028e-03 4.68761082e-04 1.26057371e-03 8.76832795e-03
 6.92192901e-03 7.82016051e-03 6.52951197e-03 0.00000000e+00
 5.19295831e-04 1.21572586e-03 9.57377702e-03 4.08293046e-06
 8.11798512e-03 9.98140031e-03 0.00000000e+00]","[0.01434878 0.00076317 0.01361497 0.01412199 0.01391553 0.00261179
 0.00052685 0.         0.0122595  0.00996778 0.         0.00148029
 0.         0.01360743 0.        ]","[9.98112449e-03 3.70485269e-04 6.39461780e-05 9.07175899e-03
 8.09393162e-03 8.63925409e-03 2.85352370e-04 0.00000000e+00
 6.06303069e-03 1.22957147e-03 9.86431363e-03 6.93955197e-06
 7.71655732e-03 9.92417114e-03 0.00000000e+00]","[0.         0.0158986  0.         0.02204789 0.02206815 0.02108448
 0.0172127  0.         0.01856718 0.0124967  0.         0.01988658
 0.         0.02069454 0.        ]","[0.01186427 0.00040612 0.0096406  0.01132175 0.01000741 0.00893232
 0.00308642 0.         0.00760256 0.00106143 0.         0.00322385
 0.0001264  0.01186695 0.        ]","[0.0176844  0.00161506 0.         0.01691228 0.01760875 0.01074651
 0.00154516 0.         0.0143811  0.01762816 0.         0.00026434
 0.         0.0175926  0.        ]","[0.         0.00010549 0.01109295 0.01274729 0.01236433 0.0060839
 0.00640937 0.         0.00195761 0.00776986 0.         0.00095547
 0.01264583 0.01431307 0.        ]","[0.         0.         0.03499837 0.         0.05537338 0.01663755
 0.03439737 0.         0.03667287 0.00429794 0.         0.
 0.         0.         0.        ]"
