TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10.0,TpsRandomic + IndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15.0,TpsRandomic + IndividualEstimated_INR + -15.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10.0,TpsRandomic + CumulativeIndividualEstimated_INR + -10.0,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15.0,TpsRandomic + CumulativeIndividualEstimated_INR + -15.0
"[6.57938949e-03 7.93203642e-03 8.47843942e-03 2.35412097e-04
 1.33064424e-03 1.97559028e-06 1.56336558e-03 7.67509298e-03
 0.00000000e+00 6.55980239e-05 8.22135262e-03 7.50846558e-03
 4.55365374e-05 4.14494779e-03 5.45343994e-04]","[0.         0.         0.01136604 0.01320059 0.00665496 0.00177238
 0.0032436  0.         0.         0.00022697 0.01435185 0.00506991
 0.01241762 0.00907301 0.0011285 ]","[5.92867631e-03 8.34938553e-03 8.28279721e-03 3.52487616e-04
 3.08455061e-03 8.10363223e-07 6.03419931e-03 7.75171510e-03
 0.00000000e+00 4.18244948e-05 6.54254474e-03 7.10370272e-03
 1.68834197e-04 1.00612442e-03 8.01628996e-04]","[0.         0.         0.01432644 0.01428283 0.01220399 0.01048616
 0.         0.01120488 0.         0.01320664 0.00329847 0.01415302
 0.01410768 0.01191479 0.00671031]","[3.32654264e-03 7.74263517e-03 8.39321755e-03 3.66362089e-04
 1.02150472e-03 5.81601073e-07 9.44360763e-04 4.48871258e-03
 0.00000000e+00 2.99999367e-04 6.07480879e-03 4.98028980e-03
 3.35469252e-05 1.77053370e-03 8.31386250e-04]","[0.01724988 0.         0.         0.         0.00909627 0.00764031
 0.         0.01349538 0.         0.01431528 0.00836394 0.01743653
 0.01663157 0.01402368 0.00759555]","[4.92764417e-03 8.12548864e-03 8.45445903e-03 7.67463317e-04
 4.41946091e-04 3.49824857e-06 8.37874386e-03 5.86774391e-03
 0.00000000e+00 5.43467435e-05 8.47910886e-03 6.39553703e-03
 6.98234757e-05 3.01532482e-03 1.63910844e-03]","[0.         0.         0.         0.         0.         0.00542526
 0.00648519 0.00626551 0.         0.00072099 0.0123832  0.02042752
 0.02049301 0.         0.0204145 ]","[9.33435280e-03 0.00000000e+00 9.96757269e-03 9.09259994e-03
 5.70586630e-03 4.74761274e-06 2.86430773e-03 5.68376514e-03
 0.00000000e+00 4.41219139e-05 4.42168005e-03 9.92216546e-03
 2.36708032e-05 6.92767258e-03 1.30989993e-03]","[0.02892322 0.         0.         0.02911533 0.01110496 0.00734282
 0.         0.02573719 0.         0.01858894 0.         0.
 0.01089883 0.         0.00363438]","[1.12045289e-02 0.00000000e+00 1.15872071e-02 1.07855084e-02
 3.53050136e-03 4.15932361e-04 0.00000000e+00 8.45320421e-03
 0.00000000e+00 2.29091129e-05 7.94128110e-03 1.16588479e-02
 9.14948846e-03 1.47375085e-04 2.53152836e-04]","[0.         0.         0.         0.         0.         0.00946262
 0.03976103 0.         0.         0.02700267 0.         0.05309277
 0.03932325 0.         0.02887879]"
"[6.58491866e-03 5.17896975e-03 3.61207993e-03 7.90758628e-03
 6.97803886e-03 7.27721459e-04 2.27950196e-05 0.00000000e+00
 8.33298573e-03 5.15954823e-03 1.28268261e-05 7.32451584e-05
 5.71343792e-03 1.60880864e-06 1.23362553e-03]","[4.95731922e-03 1.12800423e-03 1.50445950e-04 8.27769500e-03
 8.12888344e-04 1.85108469e-04 3.45636980e-05 0.00000000e+00
 6.78960203e-03 1.23436094e-03 8.07463283e-03 3.34547945e-04
 3.27333560e-04 4.64316180e-03 2.67499173e-03]","[8.26592920e-03 1.72935137e-03 6.62932823e-03 7.60529244e-03
 4.41903719e-03 4.80641240e-03 2.63124101e-04 0.00000000e+00
 8.41888630e-03 2.94023478e-03 6.23909070e-04 6.70286611e-04
 2.13600223e-03 7.68107329e-06 8.34091751e-04]","[0.00821562 0.0012187  0.0005834  0.00754352 0.00848563 0.00548427
 0.00735494 0.         0.0059065  0.00106695 0.00828417 0.00382062
 0.00384883 0.00010323 0.00843484]","[8.40124803e-03 5.93198620e-03 6.93528782e-03 8.42413321e-03
 8.10165984e-03 2.81719816e-03 2.97441679e-05 0.00000000e+00
 8.31740353e-03 3.45879520e-03 1.70344959e-05 1.38006153e-03
 6.39504258e-03 9.59302003e-06 4.72561593e-03]","[0.         0.00273788 0.01113933 0.01396905 0.00716462 0.01261039
 0.01392632 0.         0.         0.01316568 0.00954609 0.00438846
 0.00585514 0.00743921 0.        ]","[4.37904202e-03 1.34778800e-03 6.50972274e-03 7.95498982e-03
 8.49474569e-03 3.54287998e-03 2.76512110e-04 0.00000000e+00
 8.43452410e-03 4.55379326e-03 8.79486779e-06 2.28440135e-05
 1.68703401e-03 7.09218622e-06 1.32907270e-03]","[9.52468174e-03 3.80787580e-03 6.38157421e-04 8.26643915e-03
 7.40082967e-03 5.66380782e-03 8.83672438e-06 0.00000000e+00
 9.93583087e-03 8.08855233e-03 3.76226344e-03 2.21535420e-03
 1.12841462e-04 4.92517889e-06 0.00000000e+00]","[6.54436705e-03 5.14078102e-03 3.39184231e-03 8.34810927e-03
 8.34656885e-03 8.49855019e-03 9.21000741e-05 0.00000000e+00
 8.47805732e-03 6.09218252e-03 1.05777486e-05 7.13098252e-05
 5.67802534e-03 1.44585154e-06 3.38844945e-03]","[0.         0.01485617 0.02064276 0.02114102 0.01992647 0.
 0.01764706 0.         0.         0.00964006 0.02229403 0.00782718
 0.         0.02038124 0.        ]","[4.64286502e-03 2.77425843e-03 3.01617185e-03 7.33842762e-03
 4.50833061e-03 3.11189021e-03 4.93101407e-05 0.00000000e+00
 8.50963168e-03 7.36964625e-03 4.94509621e-05 2.58626242e-05
 3.30681523e-03 1.19777366e-06 6.37645516e-04]","[0.01234788 0.00611903 0.01253292 0.01388775 0.         0.00809197
 0.01151797 0.         0.01275488 0.         0.01052192 0.01320368
 0.00383837 0.01094383 0.        ]"
"[5.94678823e-05 0.00000000e+00 3.42103785e-03 1.10730035e-02
 1.05375087e-02 1.18476485e-02 1.16011872e-02 0.00000000e+00
 1.09335153e-02 9.99211108e-03 1.02951537e-02 1.17190157e-02
 1.88789420e-03 0.00000000e+00 6.09049569e-03]","[1.77680027e-05 0.00000000e+00 7.67818813e-03 0.00000000e+00
 1.34884480e-02 1.21062394e-02 1.43331116e-02 0.00000000e+00
 7.91721898e-03 1.39621406e-02 4.17197668e-03 1.29850965e-02
 5.22343327e-03 0.00000000e+00 9.25456044e-03]","[2.58827008e-05 0.00000000e+00 1.70695674e-03 1.07086325e-02
 1.16220634e-02 1.15924273e-02 9.21869365e-03 0.00000000e+00
 6.12628385e-03 4.03740854e-03 7.54403194e-03 9.53975402e-03
 9.00350342e-04 0.00000000e+00 3.61014277e-03]","[0.         0.         0.01616594 0.         0.0151545  0.01733226
 0.01731937 0.         0.01648021 0.01695598 0.01334454 0.01565087
 0.01560909 0.         0.0133697 ]","[5.91550165e-05 0.00000000e+00 2.83437167e-03 7.33446640e-03
 1.00132288e-02 1.17397815e-02 1.05854690e-02 0.00000000e+00
 9.19852215e-03 9.91749481e-03 1.15194063e-02 1.04983971e-02
 1.87950857e-03 0.00000000e+00 5.33497243e-03]","[0.         0.         0.00702926 0.         0.02854917 0.02865464
 0.02912991 0.         0.01212785 0.02428077 0.         0.
 0.02204664 0.         0.02532214]","[0.00023266 0.         0.00377362 0.01085105 0.01133818 0.01181046
 0.00968624 0.         0.00375897 0.00965131 0.00912413 0.01176128
 0.00509138 0.         0.00650645]","[0.00128129 0.         0.01566231 0.01139132 0.01759925 0.
 0.014764   0.         0.         0.01766096 0.00977607 0.01500466
 0.01762747 0.         0.01679751]","[0.00018096 0.         0.00470663 0.01057573 0.01078632 0.01174316
 0.01081646 0.         0.0115364  0.01091351 0.0077223  0.01113915
 0.00436477 0.         0.00749034]","[0.00086895 0.         0.01588672 0.         0.01530848 0.01729084
 0.01753423 0.         0.01065987 0.01536093 0.01400152 0.
 0.01343874 0.         0.01747895]","[0.00012645 0.         0.00996463 0.01116991 0.0107287  0.01180578
 0.0114243  0.         0.00489664 0.0104413  0.01183949 0.01093675
 0.00341837 0.         0.01105962]","[0.         0.         0.03629188 0.         0.03891829 0.
 0.05514106 0.         0.03414725 0.         0.         0.05450828
 0.         0.         0.03316223]"
"[6.83300791e-03 2.24951790e-05 4.66301412e-04 0.00000000e+00
 6.41904341e-03 8.25015399e-03 5.50450946e-03 4.79572841e-03
 1.67666633e-03 7.09660435e-04 2.99643083e-03 3.36975205e-03
 8.24268394e-03 3.56570937e-06 5.36152625e-04]","[0.02163758 0.01901311 0.         0.         0.         0.
 0.00947419 0.02034035 0.01260653 0.         0.         0.01880001
 0.01376645 0.00337652 0.02153929]","[7.49321928e-03 1.82312784e-06 2.68529788e-04 0.00000000e+00
 7.32087413e-03 8.45736268e-03 5.85609092e-03 6.68763947e-03
 6.46409822e-04 1.44313136e-03 1.40612545e-04 4.61548187e-03
 6.06497886e-03 2.00448852e-06 1.01069480e-03]","[0.02825169 0.0152195  0.         0.         0.02771274 0.
 0.02013115 0.02721753 0.0126393  0.         0.         0.
 0.02901806 0.00370315 0.        ]","[6.15218958e-03 3.46697070e-06 7.30563349e-03 0.00000000e+00
 7.37836586e-03 8.26823986e-03 6.26794305e-03 4.21934458e-03
 4.21109711e-04 4.35261451e-04 5.31205197e-04 2.51663048e-03
 7.02223315e-03 3.57208007e-04 1.06286783e-03]","[0.02231779 0.01404405 0.01892083 0.         0.         0.
 0.         0.01691865 0.         0.         0.00485553 0.02193931
 0.0085774  0.01489058 0.00717917]","[7.66550749e-03 9.19026357e-06 2.54255791e-04 0.00000000e+00
 8.02693052e-03 7.11508007e-03 5.60002204e-03 6.82558646e-03
 1.40268071e-03 4.87709761e-04 5.56855224e-04 5.04972703e-03
 7.88136810e-03 1.89463470e-06 2.26686898e-03]","[0.02526079 0.00228922 0.         0.         0.         0.
 0.0285664  0.02502994 0.         0.0054667  0.00632336 0.
 0.02563849 0.01899022 0.        ]","[1.12504749e-02 8.87413354e-04 0.00000000e+00 0.00000000e+00
 1.16451307e-02 0.00000000e+00 1.09285432e-02 6.28998459e-03
 3.67196468e-03 7.30498344e-04 6.86750424e-03 7.34143316e-03
 1.18698758e-02 3.96997214e-06 3.07561381e-03]","[0.05502519 0.04179281 0.         0.         0.05024835 0.
 0.         0.03288721 0.         0.         0.         0.
 0.0560901  0.01008589 0.        ]","[0.01697918 0.01061127 0.         0.         0.01711088 0.
 0.01623761 0.01623945 0.00619022 0.         0.00469203 0.
 0.01741799 0.00314628 0.01548693]","[0.         0.00679492 0.         0.         0.05004917 0.
 0.05321239 0.0187407  0.         0.         0.         0.0327935
 0.         0.00144243 0.        ]"
"[3.68928281e-03 0.00000000e+00 8.50589634e-03 8.03572257e-03
 1.53263071e-04 7.81377872e-04 8.20585259e-03 1.42948011e-04
 1.90848817e-03 3.92137157e-03 5.81470301e-03 3.35764150e-07
 2.23926829e-07 2.80394134e-07 6.18003551e-03]","[0.00000000e+00 0.00000000e+00 1.16783837e-02 1.18446293e-02
 2.83571762e-03 1.11395422e-02 7.97618151e-03 8.97524661e-03
 8.78716996e-03 1.81507561e-03 9.27429724e-03 8.32899685e-04
 2.62229994e-06 2.37303516e-06 0.00000000e+00]","[0.00000000e+00 0.00000000e+00 9.98231286e-03 9.96422391e-03
 1.03261089e-03 3.32024492e-03 8.73052916e-03 3.58333329e-03
 3.17077547e-03 3.33756783e-03 2.57041326e-03 6.93365498e-04
 8.80702481e-07 1.03577158e-05 9.11342843e-03]","[0.00000000e+00 0.00000000e+00 7.37725527e-03 9.64889487e-03
 4.02521203e-03 2.57033451e-03 3.05878961e-03 1.67476966e-03
 6.87992232e-03 3.65813184e-03 5.48760659e-03 5.43542682e-03
 7.77911578e-05 3.90486268e-06 9.44428971e-03]","[0.00000000e+00 0.00000000e+00 9.97801385e-03 9.88899950e-03
 5.26900955e-04 1.31753727e-03 7.26880020e-03 9.32729315e-04
 4.77570843e-03 9.39766696e-03 8.53063960e-03 4.39521230e-03
 2.57345839e-07 2.14919329e-06 8.33531064e-03]","[0.00000000e+00 0.00000000e+00 1.41231577e-02 9.17629898e-03
 8.58376289e-03 2.71257988e-03 1.20417138e-02 1.43310860e-02
 0.00000000e+00 1.30749429e-02 1.36360220e-02 1.13826617e-02
 1.44199918e-03 1.19573517e-05 0.00000000e+00]","[0.00000000e+00 0.00000000e+00 9.94219895e-03 9.86537075e-03
 3.32647058e-04 8.22090340e-04 6.81477322e-03 5.11012292e-04
 5.01943814e-03 2.49317813e-03 2.54560807e-03 3.36799894e-03
 3.71866618e-08 1.71739897e-06 7.56511298e-03]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.43221892e-02
 1.03492112e-02 2.74071980e-04 5.34164018e-03 1.33714765e-02
 1.03669185e-02 1.00765950e-02 9.17595821e-03 8.81062835e-03
 5.25884396e-04 9.41642520e-05 0.00000000e+00]","[0.00000000e+00 0.00000000e+00 9.98266480e-03 9.95179029e-03
 1.16027652e-03 9.06585440e-03 9.76052970e-03 1.49805879e-03
 7.08100616e-03 3.06287494e-03 4.16154607e-03 4.13781619e-03
 1.09841497e-06 6.36497945e-06 9.21201449e-03]","[0.00000000e+00 0.00000000e+00 1.18669275e-02 1.67469021e-05
 3.49796505e-03 8.24322808e-03 1.14973675e-02 2.07973354e-03
 0.00000000e+00 1.15640142e-02 6.68651233e-03 2.49576075e-03
 2.78747647e-03 6.85203051e-06 1.05840337e-02]","[0.00000000e+00 0.00000000e+00 9.98242630e-03 9.93744720e-03
 1.91879226e-03 1.20995994e-03 8.84735474e-03 5.13982559e-04
 7.84062958e-03 4.35573028e-03 9.64546853e-03 4.25528497e-03
 9.40819443e-07 4.40213129e-06 9.54206685e-03]","[0.         0.         0.         0.01735995 0.0122098  0.00126216
 0.00750003 0.01202371 0.         0.01652256 0.00670875 0.0134491
 0.00272209 0.01171146 0.        ]"
"[8.23817250e-03 4.74662968e-03 7.90674334e-03 6.13823501e-03
 5.55946292e-05 1.17068642e-03 1.04569359e-03 7.44926467e-03
 5.26723547e-06 1.36157604e-03 3.48098036e-04 5.56761984e-04
 4.33174180e-03 4.27777191e-03 0.00000000e+00]","[6.42774958e-05 5.73948783e-04 7.83771287e-03 8.03598738e-03
 1.45452283e-03 8.50808719e-03 1.98635830e-04 7.50509401e-03
 8.44698725e-04 5.14386837e-03 4.57489129e-03 7.23638295e-03
 4.08319164e-03 8.50720027e-03 0.00000000e+00]","[8.27483299e-03 4.59663348e-03 7.30375778e-03 6.69831715e-03
 1.08198797e-04 3.92856026e-03 9.83813381e-05 1.38502764e-03
 6.61557338e-07 1.69504003e-03 4.01185606e-04 5.20851837e-04
 2.75802661e-03 5.02772994e-03 0.00000000e+00]","[0.01727768 0.01286756 0.         0.         0.01720892 0.
 0.00200974 0.0152194  0.00370749 0.01077561 0.01642779 0.00304038
 0.01488045 0.         0.        ]","[7.76381626e-03 3.13794899e-03 8.22766684e-03 6.89651239e-03
 1.66424909e-04 2.23772414e-03 1.66571513e-04 4.81542487e-04
 2.30283884e-07 5.96588864e-04 1.23229149e-04 2.67264810e-04
 5.93052210e-03 5.32156487e-03 0.00000000e+00]","[0.011126   0.0073323  0.0108162  0.         0.0089805  0.00992867
 0.01074206 0.01024192 0.00356024 0.0099006  0.00721113 0.00952597
 0.01155326 0.         0.        ]","[8.26755935e-03 3.32690811e-03 8.11535447e-03 7.46363354e-03
 1.15303467e-04 1.56056468e-03 4.52342484e-04 6.36462589e-04
 1.10875250e-07 4.13671207e-04 3.89441872e-04 2.92777607e-04
 5.26761358e-03 6.26129172e-03 0.00000000e+00]","[0.0128748  0.         0.         0.01035663 0.00093245 0.01409461
 0.0014437  0.00990197 0.00047074 0.01385828 0.01228497 0.00599769
 0.01385387 0.         0.        ]","[8.36717327e-03 4.83635171e-03 7.60788762e-03 5.58935054e-03
 1.05056692e-04 2.71077589e-03 6.72551309e-05 2.71039686e-03
 7.14100238e-07 1.98412326e-03 6.45188751e-04 5.79471472e-04
 3.40680578e-03 3.64008703e-03 0.00000000e+00]","[0.00336525 0.         0.02074039 0.01584547 0.00491486 0.
 0.021443   0.01634782 0.01564422 0.         0.02229205 0.
 0.02118295 0.         0.        ]","[8.42765848e-03 1.42349226e-03 6.51893910e-03 7.65799236e-03
 1.06629890e-04 5.68243090e-03 1.89788010e-04 1.12373869e-03
 1.16642462e-07 1.05813277e-03 1.05972338e-03 9.38481394e-05
 1.75276979e-03 6.62221277e-03 0.00000000e+00]","[0.         0.01830082 0.         0.         0.02537961 0.02592539
 0.00084662 0.02131411 0.         0.         0.         0.00674435
 0.02682603 0.02417318 0.        ]"
"[1.01941895e-05 8.52382513e-05 6.66241389e-03 1.55877150e-05
 8.49091837e-03 0.00000000e+00 3.95855866e-03 1.79144365e-03
 8.20026049e-03 1.86519076e-03 8.13851823e-03 7.95637757e-03
 2.74053856e-03 2.04680731e-05 3.61557248e-03]","[0.         0.         0.         0.02218278 0.         0.
 0.01735358 0.01476312 0.02212014 0.01383099 0.         0.02144865
 0.01942868 0.01851361 0.02124803]","[0.         0.00449663 0.00971063 0.00031432 0.00936037 0.
 0.00516985 0.00449255 0.00987108 0.00155    0.00788937 0.00949532
 0.0053366  0.00053199 0.00937949]","[0.         0.         0.         0.00941102 0.         0.
 0.02755025 0.02836694 0.02898524 0.01212113 0.         0.01689193
 0.         0.02280843 0.02627549]","[0.         0.00210197 0.00960914 0.00017861 0.00981535 0.
 0.00478642 0.00706998 0.00991098 0.00116069 0.00973084 0.00982873
 0.00271602 0.00038971 0.00895411]","[0.         0.         0.         0.03173389 0.         0.
 0.00173756 0.01184743 0.03744568 0.03796688 0.         0.01830675
 0.03791511 0.         0.        ]","[0.         0.00403737 0.0096915  0.00014405 0.00979932 0.
 0.00351906 0.0059251  0.00877577 0.00112937 0.00928193 0.00806757
 0.00486765 0.00049802 0.00873402]","[0.         0.01747768 0.         0.00603537 0.01769477 0.
 0.01508725 0.01360638 0.01765589 0.00672387 0.01164655 0.
 0.         0.00897853 0.01758099]","[0.         0.00579377 0.00872197 0.00017057 0.00994761 0.
 0.00930237 0.00546999 0.00877717 0.00388852 0.0069387  0.00906359
 0.00658526 0.00010817 0.00891004]","[0.         0.         0.02097388 0.00661453 0.02229999 0.
 0.01989253 0.02144941 0.         0.0092018  0.01860863 0.
 0.01827127 0.         0.02213961]","[0.         0.         0.01419461 0.00789354 0.         0.
 0.00949808 0.0119478  0.0142697  0.00367026 0.01162208 0.01405627
 0.01263454 0.00679162 0.01408423]","[0.         0.         0.03636871 0.01604505 0.         0.
 0.03444688 0.03001714 0.         0.03251129 0.         0.03866209
 0.024836   0.         0.        ]"
"[4.48047034e-03 9.11262819e-05 7.12086113e-03 7.89362672e-06
 9.93877189e-06 7.31248852e-03 2.10976661e-03 7.19962738e-03
 7.55276295e-04 6.47622147e-03 9.25774734e-04 5.23083753e-03
 2.25680783e-07 3.79055098e-05 9.69293314e-04]","[0.00511303 0.00117468 0.         0.01074571 0.00552341 0.
 0.00873201 0.01095139 0.00233541 0.01186313 0.01023009 0.01132465
 0.00024449 0.01117526 0.        ]","[4.79722113e-03 2.41508163e-05 7.15609077e-03 5.30079204e-06
 2.44842513e-04 7.36971788e-04 5.72968615e-03 3.66180464e-03
 5.37486937e-04 6.67879154e-03 1.08665863e-03 2.89407874e-03
 2.69766357e-07 2.54901699e-05 5.83471141e-03]","[0.         0.01155013 0.01756794 0.         0.00807318 0.01597879
 0.01105177 0.01761001 0.00589779 0.         0.         0.
 0.00221151 0.01427775 0.01751409]","[5.17594484e-03 7.37289853e-03 0.00000000e+00 9.65383267e-06
 4.71052779e-05 5.10016735e-03 3.89528988e-03 4.80389088e-04
 2.19271269e-03 8.45329101e-03 3.12254477e-03 4.24211962e-03
 1.36555123e-03 1.44870377e-03 8.00639729e-03]","[0.         0.01690874 0.         0.         0.04391452 0.
 0.01985205 0.         0.00595085 0.         0.         0.
 0.01242901 0.03125282 0.        ]","[7.78383564e-03 3.75669554e-04 0.00000000e+00 6.84600769e-05
 3.87102213e-06 6.37950353e-03 6.92680028e-03 4.74260858e-04
 1.71433171e-03 8.02100127e-03 5.88934377e-04 7.42715844e-03
 1.15827311e-05 5.05813261e-03 4.80439434e-03]","[0.01934451 0.0212885  0.         0.         0.01007181 0.
 0.         0.0223275  0.00690106 0.         0.01812554 0.01655378
 0.01926284 0.02102447 0.        ]","[9.83020272e-03 7.99768570e-05 0.00000000e+00 0.00000000e+00
 1.46653082e-04 7.40189209e-03 8.59571450e-03 8.04874772e-03
 1.70626330e-03 9.70973019e-03 7.75550243e-03 8.74508406e-03
 2.75763448e-04 9.28587071e-03 9.77076216e-03]","[0.01313036 0.02188189 0.         0.         0.00916672 0.
 0.01294145 0.02227719 0.0026472  0.01767568 0.         0.
 0.00201509 0.02107114 0.        ]","[0.00200028 0.00027237 0.         0.         0.0004484  0.01050911
 0.00749934 0.01036168 0.00308129 0.01162433 0.00770259 0.
 0.0018733  0.0089809  0.01103646]","[0.         0.03625338 0.         0.         0.         0.
 0.         0.         0.         0.         0.04636148 0.
 0.         0.08214062 0.09911516]"
"[6.94765970e-03 5.51186930e-03 1.01154032e-03 3.65952085e-07
 9.39649506e-05 5.64216671e-03 6.48987438e-03 4.44590430e-04
 2.07952382e-06 4.15557719e-06 3.08897450e-04 1.39192260e-03
 8.21447583e-04 6.14093142e-03 7.03012831e-04]","[0.00874053 0.00356203 0.         0.00236362 0.0048943  0.01130159
 0.00728663 0.01187235 0.00816295 0.0112428  0.00628832 0.
 0.0006885  0.         0.00011943]","[8.32561868e-03 7.92679772e-03 1.72748367e-06 4.46054982e-04
 2.21866458e-03 8.27537743e-03 0.00000000e+00 7.07875634e-03
 8.28707893e-04 4.62147084e-04 7.62377601e-04 6.16426538e-04
 8.06829060e-04 2.09463664e-03 4.46736733e-03]","[0.         0.02093269 0.         0.02029133 0.01684297 0.
 0.         0.02233915 0.01602947 0.00935458 0.01482389 0.01443215
 0.         0.         0.01351528]","[8.16034649e-03 6.10360904e-03 5.41414590e-06 2.96316635e-04
 4.42720647e-03 7.80734923e-03 0.00000000e+00 8.14154247e-03
 1.27700349e-04 4.86383476e-04 1.19503765e-03 3.31372626e-04
 1.63458031e-04 4.30521676e-03 3.56428132e-03]","[0.         0.03818631 0.         0.01683693 0.         0.
 0.         0.03943932 0.02432468 0.00815522 0.         0.03353099
 0.         0.         0.0393192 ]","[7.92064178e-03 6.90002115e-03 3.91730050e-05 2.40869525e-04
 1.31096191e-03 7.93967751e-03 0.00000000e+00 6.88384334e-03
 1.43190592e-04 5.91047537e-05 6.27617515e-03 1.94354167e-04
 2.72501431e-04 7.50242533e-03 3.13037261e-03]","[0.         0.0360026  0.03696975 0.00673609 0.         0.
 0.         0.03948714 0.         0.01413417 0.         0.
 0.02258327 0.         0.03011385]","[0.         0.01298585 0.         0.00644262 0.00487979 0.01392654
 0.         0.01419657 0.0115286  0.00149539 0.00515657 0.
 0.0131452  0.014249   0.00166367]","[0.         0.         0.02634733 0.00201752 0.         0.
 0.         0.03946905 0.         0.0065691  0.         0.03665241
 0.03044128 0.         0.0055429 ]","[0.         0.01729567 0.         0.00462422 0.0082988  0.
 0.         0.02229162 0.0105061  0.00154733 0.00254877 0.
 0.00921786 0.         0.0124422 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04381523 0.         0.
 0.07265785 0.         0.02204543]"
"[0.00841038 0.00252703 0.0026845  0.00824513 0.00836374 0.00591731
 0.         0.00636238 0.00021694 0.00812995 0.0045315  0.00732888
 0.00515046 0.00027152 0.00678253]","[0.00588959 0.0142414  0.01361747 0.01434704 0.01405636 0.01372957
 0.         0.0120896  0.00921166 0.01356885 0.         0.01406858
 0.         0.01271289 0.        ]","[0.00919553 0.00953668 0.00022371 0.00896949 0.00965703 0.00690256
 0.         0.00957345 0.00168947 0.009898   0.00886842 0.00678547
 0.         0.00558845 0.00814856]","[0.02792375 0.00698411 0.00806691 0.         0.02676499 0.0145108
 0.         0.02605995 0.02764887 0.         0.         0.
 0.         0.00210454 0.        ]","[9.96943570e-03 3.43873528e-03 6.71793006e-05 1.10817723e-02
 1.14248319e-02 7.91743073e-03 0.00000000e+00 1.10655288e-02
 6.20133626e-03 1.05200896e-02 8.16845781e-03 9.54196561e-03
 0.00000000e+00 3.01738256e-04 0.00000000e+00]","[0.03924571 0.03427066 0.03429124 0.         0.03262753 0.03489357
 0.         0.         0.03536415 0.         0.         0.
 0.         0.00518903 0.        ]","[0.01089653 0.00888996 0.00055721 0.01183159 0.01171591 0.00959033
 0.         0.01172115 0.01138985 0.01151809 0.00936254 0.01065161
 0.         0.00190043 0.        ]","[0.         0.01461395 0.00937223 0.         0.02906569 0.00577685
 0.         0.         0.02901798 0.         0.02799944 0.02889013
 0.         0.0059903  0.        ]","[7.45642887e-03 9.54925218e-03 3.63673437e-03 1.40600701e-02
 1.41919700e-02 1.39354807e-02 0.00000000e+00 0.00000000e+00
 1.37397798e-02 1.31737982e-02 1.33233816e-02 1.39478075e-02
 0.00000000e+00 1.38152342e-05 0.00000000e+00]","[0.05645116 0.01448817 0.0263491  0.         0.0379537  0.
 0.         0.         0.04991135 0.         0.         0.
 0.         0.01268432 0.        ]","[0.01693016 0.01435237 0.00726176 0.01686874 0.01750014 0.01608455
 0.         0.         0.01734612 0.01635203 0.         0.01707609
 0.         0.01234747 0.        ]","[0.         0.01785407 0.01654711 0.         0.03929861 0.03025661
 0.         0.         0.03850309 0.         0.         0.03783329
 0.         0.0046868  0.        ]"
